SRS1992958_437	SRS1992958_vamb_18
SRS1992958_829	SRS1992958_vamb_18
SRS1992958_1637	SRS1992958_vamb_18
SRS1992958_1169	SRS1992958_vamb_18
SRS1992958_1446	SRS1992958_vamb_18
SRS1992958_833	SRS1992958_vamb_18
SRS1992958_446	SRS1992958_vamb_18
SRS1992958_709	SRS1992958_vamb_18
SRS1992958_1360	SRS1992958_vamb_18
SRS1992958_777	SRS1992958_vamb_18
SRS1992958_887	SRS1992958_vamb_18
SRS1992958_1175	SRS1992958_vamb_18
SRS1992958_326	SRS1992958_vamb_18
SRS1992958_308	SRS1992958_vamb_18
SRS1992958_1202	SRS1992958_vamb_18
SRS1992958_813	SRS1992958_vamb_18
SRS1992958_992	SRS1992958_vamb_18
SRS1992958_291	SRS1992958_vamb_18
SRS1992958_1290	SRS1992958_vamb_18
SRS1992958_1483	SRS1992958_vamb_18
SRS1992958_280	SRS1992958_vamb_18
SRS1992958_1561	SRS1992958_vamb_18
SRS1992958_1619	SRS1992958_vamb_18
SRS1992958_1013	SRS1992958_vamb_18
SRS1992958_1448	SRS1992958_vamb_18
SRS1992958_1059	SRS1992958_vamb_18
SRS1992958_726	SRS1992958_vamb_18
SRS1992958_1408	SRS1992958_vamb_18
SRS1992958_482	SRS1992958_vamb_18
SRS1992958_802	SRS1992958_vamb_18
SRS1992958_999	SRS1992958_vamb_18
SRS1992958_1367	SRS1992958_vamb_18
SRS1992958_715	SRS1992958_vamb_18
SRS1992958_528	SRS1992958_vamb_18
SRS1992958_393	SRS1992958_vamb_18
SRS1992958_1615	SRS1992958_vamb_18
SRS1992958_1172	SRS1992958_vamb_18
SRS1992958_935	SRS1992958_vamb_18
SRS1992958_429	SRS1992958_vamb_18
SRS1992958_1002	SRS1992958_vamb_18
SRS1992958_899	SRS1992958_vamb_18
SRS1992958_574	SRS1992958_vamb_18
SRS1992958_840	SRS1992958_vamb_18
SRS1992958_536	SRS1992958_vamb_18
SRS1992958_830	SRS1992958_vamb_18
SRS1992958_415	SRS1992958_vamb_18
SRS1992958_1620	SRS1992958_vamb_18
SRS1992958_1405	SRS1992958_vamb_18
SRS1992958_859	SRS1992958_vamb_18
SRS1992958_1361	SRS1992958_vamb_18
SRS1992958_256	SRS1992958_vamb_18
SRS1992958_816	SRS1992958_vamb_18
SRS1992958_1456	SRS1992958_vamb_18
SRS1992958_848	SRS1992958_vamb_18
SRS1992958_460	SRS1992958_vamb_18
SRS1992958_1516	SRS1992958_vamb_18
SRS1992958_547	SRS1992958_vamb_18
SRS1992958_939	SRS1992958_vamb_18
SRS1992958_1461	SRS1992958_vamb_18
SRS1992958_1164	SRS1992958_vamb_18
SRS1992958_1043	SRS1992958_vamb_18
SRS1992958_717	SRS1992958_vamb_18
SRS1992958_874	SRS1992958_vamb_18
SRS1992958_652	SRS1992958_vamb_18
SRS1992958_988	SRS1992958_vamb_18
SRS1992958_1003	SRS1992958_vamb_18
SRS1992958_1308	SRS1992958_vamb_18
SRS1992958_1180	SRS1992958_vamb_18
SRS1992958_349	SRS1992958_vamb_18
SRS1992958_1428	SRS1992958_vamb_18
SRS1992958_448	SRS1992958_vamb_18
SRS1992958_955	SRS1992958_vamb_18
SRS1992958_856	SRS1992958_vamb_18
SRS1992958_613	SRS1992958_vamb_18
SRS1992958_1588	SRS1992958_vamb_18
SRS1992958_1558	SRS1992958_vamb_18
SRS1992958_1014	SRS1992958_vamb_18
SRS1992958_1152	SRS1992958_vamb_18
SRS1992958_1026	SRS1992958_vamb_18
SRS1992958_912	SRS1992958_vamb_18
SRS1992958_332	SRS1992958_vamb_18
SRS1992958_1310	SRS1992958_vamb_18
SRS1992958_1032	SRS1992958_vamb_18
SRS1992958_1469	SRS1992958_vamb_18
SRS1992958_1391	SRS1992958_vamb_18
SRS1992958_737	SRS1992958_vamb_18
SRS1992958_1061	SRS1992958_vamb_18
SRS1992958_878	SRS1992958_vamb_18
SRS1992958_750	SRS1992958_vamb_18
SRS1992958_641	SRS1992958_vamb_18
SRS1992958_1497	SRS1992958_vamb_18
SRS1992958_1326	SRS1992958_vamb_18
SRS1992958_1421	SRS1992958_vamb_18
SRS1992958_347	SRS1992958_vamb_18
SRS1992958_1354	SRS1992958_vamb_18
SRS1992958_1094	SRS1992958_vamb_18
SRS1992958_858	SRS1992958_vamb_18
SRS1992958_950	SRS1992958_vamb_18
SRS1992958_1106	SRS1992958_vamb_18
SRS1992958_1418	SRS1992958_vamb_18
SRS1992958_309	SRS1992958_vamb_18
SRS1992958_1051	SRS1992958_vamb_18
SRS1992958_586	SRS1992958_vamb_18
SRS1992958_946	SRS1992958_vamb_18
SRS1992958_1024	SRS1992958_vamb_18
SRS1992958_1104	SRS1992958_vamb_18
SRS1992958_195	SRS1992958_vamb_18
SRS1992958_729	SRS1992958_vamb_18
SRS1992958_1635	SRS1992958_vamb_18
SRS1992958_1255	SRS1992958_vamb_18
SRS1992958_1450	SRS1992958_vamb_18
SRS1992958_846	SRS1992958_vamb_18
SRS1992958_640	SRS1992958_vamb_18
SRS1992958_1330	SRS1992958_vamb_18
SRS1992958_464	SRS1992958_vamb_18
SRS1992958_1397	SRS1992958_vamb_18
SRS1992958_1589	SRS1992958_vamb_18
SRS1992958_300	SRS1992958_vamb_18
SRS1992958_764	SRS1992958_vamb_18
SRS1992958_1537	SRS1992958_vamb_18
SRS1992958_1127	SRS1992958_vamb_18
SRS1992958_1113	SRS1992958_vamb_18
SRS1992958_997	SRS1992958_vamb_18
SRS1992958_457	SRS1992958_vamb_18
SRS1992958_589	SRS1992958_vamb_18
