NODE_1003_length_3447_cov_4.696050	nz: 0
NODE_932_length_3719_cov_2.948144	nz: 0
NODE_989_length_3505_cov_5.051304	nz: 0
NODE_1008_length_3432_cov_98.585727	nz: 5	SRS1992958_vamb_664:0.997845	SRS1992958_vamb_1046:0.000689202	SRS1992958_vamb_615:0.000490601	SRS1992958_vamb_370:0.000412982	SRS1992958_vamb_2394:6.99549e-05
NODE_1009_length_3431_cov_23.684242	nz: 5	SRS1992958_vamb_2394:0.696222	SRS1992958_vamb_615:0.301201	SRS1992958_vamb_664:0.00136136	SRS1992958_vamb_370:0.00114187	SRS1992958_vamb_1046:4.94505e-05
NODE_972_length_3559_cov_4.486016	nz: 0
NODE_1010_length_3428_cov_187.689594	nz: 5	SRS1992958_vamb_664:0.969497	SRS1992958_vamb_370:0.0148551	SRS1992958_vamb_2394:0.00680755	SRS1992958_vamb_615:0.00563708	SRS1992958_vamb_1046:0.00233327
NODE_975_length_3553_cov_4.158662	nz: 0
NODE_995_length_3486_cov_4.813757	nz: 0
NODE_978_length_3548_cov_3.354137	nz: 0
NODE_1011_length_3417_cov_4.723379	nz: 0
NODE_1013_length_3411_cov_128.289631	nz: 1	SRS1992958_vamb_664:0.999995
NODE_1016_length_3407_cov_4.446599	nz: 0
NODE_1015_length_3407_cov_102.675119	nz: 5	SRS1992958_vamb_664:0.999866	SRS1992958_vamb_370:3.62754e-05	SRS1992958_vamb_1046:3.41833e-05	SRS1992958_vamb_615:2.96489e-05	SRS1992958_vamb_2394:8.30656e-06
NODE_1017_length_3403_cov_233.052569	nz: 5	SRS1992958_vamb_664:0.973904	SRS1992958_vamb_370:0.0129539	SRS1992958_vamb_615:0.00443342	SRS1992958_vamb_2394:0.00343449	SRS1992958_vamb_1046:0.0032721
NODE_980_length_3532_cov_4.501869	nz: 0
NODE_947_length_3667_cov_4.227298	nz: 0
NODE_1019_length_3394_cov_70.942498	nz: 5	SRS1992958_vamb_664:0.998607	SRS1992958_vamb_1046:0.000438216	SRS1992958_vamb_370:0.000364003	SRS1992958_vamb_615:0.000342148	SRS1992958_vamb_2394:7.14841e-05
NODE_991_length_3499_cov_3.726190	nz: 0
NODE_1000_length_3455_cov_3.254118	nz: 0
NODE_971_length_3561_cov_3.334855	nz: 0
NODE_956_length_3632_cov_3.626782	nz: 0
NODE_953_length_3635_cov_2.703911	nz: 0
NODE_973_length_3559_cov_3.352169	nz: 0
NODE_1004_length_3447_cov_4.016215	nz: 0
NODE_968_length_3563_cov_4.088369	nz: 0
NODE_1006_length_3442_cov_3.609684	nz: 0
NODE_994_length_3488_cov_3.944072	nz: 0
NODE_1007_length_3439_cov_4.631206	nz: 0
NODE_1024_length_3372_cov_103.984625	nz: 4	SRS1992958_vamb_664:0.999986	SRS1992958_vamb_1046:5.69166e-06	SRS1992958_vamb_370:2.51443e-06	SRS1992958_vamb_615:2.29496e-06
NODE_1026_length_3359_cov_5.060230	nz: 0
NODE_976_length_3551_cov_3.766876	nz: 0
NODE_960_length_3615_cov_2.226124	nz: 0
NODE_962_length_3602_cov_4.217649	nz: 0
NODE_996_length_3478_cov_4.402863	nz: 0
NODE_1029_length_3348_cov_21.996052	nz: 5	SRS1992958_vamb_664:0.240709	SRS1992958_vamb_1046:0.0714194	SRS1992958_vamb_615:0.0653173	SRS1992958_vamb_370:0.0294795	SRS1992958_vamb_2394:0.000605978
NODE_930_length_3721_cov_2.677032	nz: 0
NODE_1018_length_3399_cov_6.534988	nz: 5	SRS1992958_vamb_1046:0.542991	SRS1992958_vamb_664:0.355812	SRS1992958_vamb_615:0.00787795	SRS1992958_vamb_370:0.00488533	SRS1992958_vamb_2394:9.16279e-05
NODE_990_length_3503_cov_4.232599	nz: 0
NODE_1020_length_3390_cov_4.372714	nz: 0
NODE_1002_length_3449_cov_3.623453	nz: 0
NODE_970_length_3561_cov_5.100114	nz: 0
NODE_982_length_3520_cov_3.210678	nz: 0
NODE_997_length_3478_cov_3.152790	nz: 0
NODE_992_length_3497_cov_4.101685	nz: 0
NODE_969_length_3563_cov_2.918187	nz: 0
NODE_1038_length_3303_cov_4.798645	nz: 0
NODE_1025_length_3364_cov_4.131762	nz: 0
NODE_1014_length_3411_cov_3.310489	nz: 0
NODE_1028_length_3351_cov_3.892294	nz: 0
NODE_993_length_3490_cov_3.273071	nz: 0
NODE_1050_length_3281_cov_214.707688	nz: 5	SRS1992958_vamb_664:0.496133	SRS1992958_vamb_1046:0.144161	SRS1992958_vamb_615:0.130354	SRS1992958_vamb_370:0.0600459	SRS1992958_vamb_2394:0.0012479
NODE_1031_length_3338_cov_3.538532	nz: 0
NODE_1036_length_3319_cov_4.108762	nz: 0
NODE_1056_length_3262_cov_113.588089	nz: 5	SRS1992958_vamb_664:0.99627	SRS1992958_vamb_370:0.00116536	SRS1992958_vamb_615:0.000942649	SRS1992958_vamb_1046:0.000780435	SRS1992958_vamb_2394:0.000388168
NODE_1058_length_3256_cov_5.142143	nz: 0
NODE_1057_length_3256_cov_35.383005	nz: 5	SRS1992958_vamb_370:0.966648	SRS1992958_vamb_664:0.00160846	SRS1992958_vamb_1046:0.000538981	SRS1992958_vamb_615:0.000126477	SRS1992958_vamb_2394:0.000110852
NODE_1063_length_3253_cov_93.888680	nz: 5	SRS1992958_vamb_664:0.996136	SRS1992958_vamb_1046:0.00147414	SRS1992958_vamb_615:0.00101664	SRS1992958_vamb_370:0.000587663	SRS1992958_vamb_2394:4.61667e-05
NODE_1066_length_3242_cov_1629.330405	nz: 5	SRS1992958_vamb_370:0.307231	SRS1992958_vamb_664:0.276143	SRS1992958_vamb_2394:0.243267	SRS1992958_vamb_615:0.172019	SRS1992958_vamb_1046:0.000302943
NODE_1021_length_3388_cov_3.167417	nz: 0
NODE_1005_length_3447_cov_3.716981	nz: 0
NODE_1049_length_3283_cov_4.080855	nz: 0
NODE_1030_length_3344_cov_4.325023	nz: 0
NODE_1072_length_3213_cov_199.798923	nz: 5	SRS1992958_vamb_664:0.98733	SRS1992958_vamb_1046:0.00225852	SRS1992958_vamb_615:0.00166358	SRS1992958_vamb_370:0.0014231	SRS1992958_vamb_2394:0.000245166
NODE_1074_length_3211_cov_140.517110	nz: 5	SRS1992958_vamb_664:0.998132	SRS1992958_vamb_1046:0.000587818	SRS1992958_vamb_370:0.000488237	SRS1992958_vamb_615:0.000458935	SRS1992958_vamb_2394:9.58971e-05
NODE_1076_length_3206_cov_178.490003	nz: 5	SRS1992958_vamb_664:0.990761	SRS1992958_vamb_370:0.00789994	SRS1992958_vamb_2394:0.000738319	SRS1992958_vamb_615:0.000552755	SRS1992958_vamb_1046:3.06152e-05
NODE_1023_length_3374_cov_3.125339	nz: 0
NODE_1034_length_3332_cov_3.883735	nz: 0
NODE_998_length_3462_cov_3.224831	nz: 0
NODE_1022_length_3385_cov_3.623423	nz: 0
NODE_1055_length_3265_cov_3.429283	nz: 0
NODE_1080_length_3190_cov_3.114514	nz: 5	SRS1992958_vamb_664:0.23465	SRS1992958_vamb_1046:0.0697131	SRS1992958_vamb_615:0.0638002	SRS1992958_vamb_370:0.0287583	SRS1992958_vamb_2394:0.000590938
NODE_1061_length_3254_cov_4.197562	nz: 0
NODE_1081_length_3188_cov_4.780721	nz: 0
NODE_1083_length_3183_cov_4.160806	nz: 0
NODE_1085_length_3182_cov_8.828270	nz: 5	SRS1992958_vamb_1046:0.543214	SRS1992958_vamb_664:0.356104	SRS1992958_vamb_615:0.00788698	SRS1992958_vamb_370:0.00489106	SRS1992958_vamb_2394:9.18424e-05
NODE_1086_length_3180_cov_5.567360	nz: 0
NODE_1087_length_3179_cov_134.088348	nz: 5	SRS1992958_vamb_664:0.999583	SRS1992958_vamb_1046:0.000133556	SRS1992958_vamb_615:9.56012e-05	SRS1992958_vamb_370:8.95959e-05	SRS1992958_vamb_2394:2.27465e-05
NODE_1032_length_3337_cov_4.741926	nz: 0
NODE_1043_length_3296_cov_3.229867	nz: 0
NODE_1088_length_3176_cov_4.617430	nz: 0
NODE_1089_length_3175_cov_98.054167	nz: 5	SRS1992958_vamb_1046:0.566959	SRS1992958_vamb_664:0.270777	SRS1992958_vamb_370:0.0852041	SRS1992958_vamb_615:0.0520368	SRS1992958_vamb_2394:0.000539343
NODE_1039_length_3303_cov_4.484606	nz: 5	SRS1992958_vamb_664:0.248932	SRS1992958_vamb_1046:0.0737781	SRS1992958_vamb_615:0.0674505	SRS1992958_vamb_370:0.030472	SRS1992958_vamb_2394:0.0006269
NODE_1067_length_3233_cov_3.975456	nz: 0
NODE_1044_length_3295_cov_3.878704	nz: 0
NODE_1095_length_3165_cov_207.366559	nz: 5	SRS1992958_vamb_664:0.980623	SRS1992958_vamb_370:0.0107013	SRS1992958_vamb_2394:0.00521702	SRS1992958_vamb_615:0.00341724	SRS1992958_vamb_1046:1.90985e-05
NODE_1051_length_3281_cov_4.553317	nz: 0
NODE_1068_length_3227_cov_3.758197	nz: 0
NODE_1097_length_3161_cov_89.571153	nz: 5	SRS1992958_vamb_664:0.625966	SRS1992958_vamb_1046:0.152462	SRS1992958_vamb_615:0.10616	SRS1992958_vamb_370:0.0676596	SRS1992958_vamb_2394:0.00104897
NODE_1027_length_3354_cov_3.103062	nz: 0
NODE_1098_length_3158_cov_131.837577	nz: 5	SRS1992958_vamb_664:0.999199	SRS1992958_vamb_1046:0.0002634	SRS1992958_vamb_615:0.000234509	SRS1992958_vamb_370:0.000149392	SRS1992958_vamb_2394:1.89935e-05
NODE_1100_length_3157_cov_5.150548	nz: 4	SRS1992958_vamb_664:0.999335	SRS1992958_vamb_1046:0.000139277	SRS1992958_vamb_615:7.83272e-05	SRS1992958_vamb_370:6.59951e-05
NODE_1052_length_3273_cov_3.204786	nz: 0
NODE_1070_length_3217_cov_3.349779	nz: 0
NODE_1107_length_3146_cov_240.659010	nz: 5	SRS1992958_vamb_664:0.739641	SRS1992958_vamb_370:0.167618	SRS1992958_vamb_2394:0.0559093	SRS1992958_vamb_615:0.0365385	SRS1992958_vamb_1046:0.00010444
NODE_1033_length_3337_cov_4.528336	nz: 0
NODE_1064_length_3251_cov_2.882666	nz: 0
NODE_1114_length_3129_cov_115.520494	nz: 5	SRS1992958_vamb_615:0.41629	SRS1992958_vamb_664:0.392216	SRS1992958_vamb_1046:0.101812	SRS1992958_vamb_370:0.0467699	SRS1992958_vamb_2394:0.00367538
NODE_1078_length_3194_cov_14.827015	nz: 0
NODE_1069_length_3223_cov_3.255682	nz: 0
NODE_1012_length_3413_cov_3.423169	nz: 0
NODE_1118_length_3120_cov_236.640457	nz: 5	SRS1992958_vamb_664:0.991347	SRS1992958_vamb_615:0.0023335	SRS1992958_vamb_1046:0.00222674	SRS1992958_vamb_370:0.00209849	SRS1992958_vamb_2394:0.000296388
NODE_1120_length_3119_cov_4.499347	nz: 5	SRS1992958_vamb_664:0.711641	SRS1992958_vamb_1046:0.233609	SRS1992958_vamb_615:0.00854764	SRS1992958_vamb_370:0.00536149	SRS1992958_vamb_2394:0.000138258
NODE_1142_length_3054_cov_3.710237	nz: 0
NODE_1091_length_3171_cov_4.118742	nz: 0
NODE_1127_length_3104_cov_171.130207	nz: 5	SRS1992958_vamb_664:0.9982	SRS1992958_vamb_370:0.00132762	SRS1992958_vamb_615:0.000173341	SRS1992958_vamb_2394:0.000134618	SRS1992958_vamb_1046:9.67391e-05
NODE_1042_length_3298_cov_4.212766	nz: 0
NODE_1122_length_3115_cov_3.249020	nz: 0
NODE_1103_length_3155_cov_6.955806	nz: 0
NODE_1048_length_3284_cov_2.989780	nz: 0
NODE_1096_length_3163_cov_4.683076	nz: 0
NODE_1129_length_3100_cov_3.829557	nz: 0
NODE_1046_length_3290_cov_4.001236	nz: 0
NODE_1130_length_3095_cov_25.736184	nz: 5	SRS1992958_vamb_370:0.966939	SRS1992958_vamb_664:0.00159539	SRS1992958_vamb_1046:0.000543686	SRS1992958_vamb_615:0.000125519	SRS1992958_vamb_2394:0.000108803
NODE_1132_length_3092_cov_37.141258	nz: 4	SRS1992958_vamb_615:0.592019	SRS1992958_vamb_2394:0.407395	SRS1992958_vamb_664:0.000295853	SRS1992958_vamb_370:0.000289135
NODE_1133_length_3091_cov_4.094532	nz: 0
NODE_1101_length_3156_cov_4.507901	nz: 0
NODE_1105_length_3153_cov_3.947708	nz: 0
NODE_1106_length_3153_cov_3.335378	nz: 0
NODE_1109_length_3140_cov_3.249271	nz: 0
NODE_1073_length_3212_cov_2.680076	nz: 0
NODE_1135_length_3080_cov_96.052562	nz: 4	SRS1992958_vamb_664:0.999643	SRS1992958_vamb_1046:0.000102713	SRS1992958_vamb_615:8.4398e-05	SRS1992958_vamb_370:5.84969e-05
NODE_1075_length_3208_cov_3.608310	nz: 0
NODE_1035_length_3327_cov_2.547983	nz: 0
NODE_1139_length_3061_cov_2.770792	nz: 0
NODE_1140_length_3060_cov_124.130782	nz: 5	SRS1992958_vamb_664:0.996726	SRS1992958_vamb_615:0.00110431	SRS1992958_vamb_1046:0.00100939	SRS1992958_vamb_370:0.000489754	SRS1992958_vamb_2394:5.07009e-05
NODE_1115_length_3124_cov_4.189312	nz: 0
NODE_1116_length_3123_cov_3.855606	nz: 0
NODE_1045_length_3292_cov_3.608588	nz: 0
NODE_1119_length_3120_cov_4.662316	nz: 0
NODE_1121_length_3118_cov_3.970944	nz: 0
NODE_1084_length_3183_cov_3.234335	nz: 0
NODE_1128_length_3102_cov_3.602560	nz: 0
NODE_1099_length_3158_cov_3.727038	nz: 0
NODE_1090_length_3173_cov_3.286081	nz: 0
NODE_1041_length_3303_cov_2.959052	nz: 0
NODE_1054_length_3267_cov_3.334060	nz: 0
NODE_1094_length_3168_cov_4.578863	nz: 0
NODE_1102_length_3156_cov_3.652693	nz: 0
NODE_1060_length_3255_cov_4.838438	nz: 0
NODE_711_length_5112_cov_688.371960	nz: 5	SRS1992958_vamb_664:0.868897	SRS1992958_vamb_1046:0.0488525	SRS1992958_vamb_615:0.0410417	SRS1992958_vamb_370:0.0190329	SRS1992958_vamb_2394:0.000534555
NODE_1149_length_3029_cov_214.229321	nz: 5	SRS1992958_vamb_664:0.995045	SRS1992958_vamb_1046:0.00164956	SRS1992958_vamb_370:0.00110504	SRS1992958_vamb_615:0.00105567	SRS1992958_vamb_2394:0.000212724
NODE_1093_length_3169_cov_3.221580	nz: 0
NODE_1137_length_3068_cov_4.675407	nz: 0
NODE_1152_length_3011_cov_5.410014	nz: 0
NODE_1047_length_3288_cov_3.869471	nz: 0
NODE_1040_length_3303_cov_3.111145	nz: 0
NODE_1151_length_3015_cov_30.270270	nz: 0
NODE_1110_length_3140_cov_3.180227	nz: 0
NODE_1111_length_3137_cov_3.685594	nz: 0
NODE_1112_length_3132_cov_4.263893	nz: 0
NODE_1062_length_3254_cov_3.141607	nz: 0
NODE_1153_length_2992_cov_139.939394	nz: 5	SRS1992958_vamb_664:0.997447	SRS1992958_vamb_1046:0.00129774	SRS1992958_vamb_615:0.000554784	SRS1992958_vamb_370:0.000398596	SRS1992958_vamb_2394:1.73511e-05
NODE_1141_length_3055_cov_3.888333	nz: 0
NODE_1123_length_3114_cov_4.341942	nz: 0
NODE_1160_length_2975_cov_7.621918	nz: 0
NODE_1163_length_2970_cov_3.663465	nz: 0
NODE_1079_length_3193_cov_3.694073	nz: 0
NODE_1134_length_3091_cov_3.509223	nz: 0
NODE_1113_length_3132_cov_3.557036	nz: 0
NODE_1150_length_3017_cov_4.069885	nz: 0
NODE_1138_length_3063_cov_2.965426	nz: 0
NODE_1037_length_3314_cov_3.091439	nz: 0
NODE_1170_length_2946_cov_161.639225	nz: 5	SRS1992958_vamb_664:0.988091	SRS1992958_vamb_615:0.00376286	SRS1992958_vamb_1046:0.00339624	SRS1992958_vamb_370:0.00239193	SRS1992958_vamb_2394:0.000554578
NODE_1171_length_2946_cov_4.202352	nz: 0
NODE_1173_length_2944_cov_41.036691	nz: 5	SRS1992958_vamb_664:0.3403	SRS1992958_vamb_1046:0.0997849	SRS1992958_vamb_615:0.0907661	SRS1992958_vamb_370:0.0414238	SRS1992958_vamb_2394:0.000856763
NODE_1175_length_2943_cov_4.065443	nz: 0
NODE_1077_length_3206_cov_3.011742	nz: 0
NODE_1144_length_3051_cov_3.669559	nz: 0
NODE_1143_length_3054_cov_3.624542	nz: 0
NODE_1155_length_2988_cov_3.939652	nz: 0
NODE_1071_length_3214_cov_3.232035	nz: 0
NODE_1159_length_2976_cov_102.061280	nz: 4	SRS1992958_vamb_615:0.589012	SRS1992958_vamb_2394:0.410917	SRS1992958_vamb_370:3.52926e-05	SRS1992958_vamb_664:3.42467e-05
NODE_1162_length_2971_cov_3.675926	nz: 0
NODE_1059_length_3256_cov_2.991878	nz: 0
NODE_1117_length_3123_cov_3.407757	nz: 0
NODE_1181_length_2910_cov_12.183538	nz: 5	SRS1992958_vamb_664:0.624141	SRS1992958_vamb_1046:0.25606	SRS1992958_vamb_615:0.0445699	SRS1992958_vamb_370:0.0275174	SRS1992958_vamb_2394:0.000477586
NODE_1146_length_3039_cov_4.011729	nz: 0
NODE_1082_length_3188_cov_3.014044	nz: 0
NODE_1053_length_3267_cov_3.611146	nz: 0
NODE_1185_length_2900_cov_3.889631	nz: 0
NODE_1172_length_2945_cov_4.500346	nz: 0
NODE_1092_length_3170_cov_4.188443	nz: 0
NODE_1104_length_3154_cov_32.140368	nz: 0
NODE_1168_length_2949_cov_3.371804	nz: 0
NODE_1192_length_2880_cov_4.382655	nz: 0
NODE_1174_length_2943_cov_11.257964	nz: 0
NODE_1065_length_3244_cov_2.895265	nz: 0
NODE_1145_length_3047_cov_2.787099	nz: 0
NODE_1177_length_2932_cov_4.565520	nz: 0
NODE_1148_length_3038_cov_3.073751	nz: 0
NODE_1126_length_3110_cov_3.923077	nz: 0
NODE_1154_length_2991_cov_3.097071	nz: 0
NODE_1200_length_2860_cov_6.161854	nz: 4	SRS1992958_vamb_664:0.999626	SRS1992958_vamb_1046:0.000102979	SRS1992958_vamb_615:5.59099e-05	SRS1992958_vamb_370:4.80494e-05
NODE_1178_length_2921_cov_4.314724	nz: 0
NODE_1108_length_3144_cov_4.006475	nz: 0
NODE_1131_length_3095_cov_2.600000	nz: 0
NODE_1136_length_3075_cov_3.141722	nz: 0
NODE_1182_length_2910_cov_3.356567	nz: 0
NODE_1167_length_2957_cov_3.726051	nz: 0
NODE_1161_length_2973_cov_3.392392	nz: 0
NODE_1207_length_2842_cov_243.368497	nz: 5	SRS1992958_vamb_664:0.983079	SRS1992958_vamb_370:0.012841	SRS1992958_vamb_2394:0.00228625	SRS1992958_vamb_615:0.00169431	SRS1992958_vamb_1046:6.41907e-05
NODE_1183_length_2904_cov_3.852580	nz: 0
NODE_1209_length_2838_cov_73.090909	nz: 5	SRS1992958_vamb_664:0.99759	SRS1992958_vamb_1046:0.000958084	SRS1992958_vamb_615:0.000625213	SRS1992958_vamb_370:0.00038806	SRS1992958_vamb_2394:3.71298e-05
NODE_1184_length_2902_cov_20.823323	nz: 5	SRS1992958_vamb_370:0.532922	SRS1992958_vamb_1046:0.25063	SRS1992958_vamb_664:0.158099	SRS1992958_vamb_615:0.0401207	SRS1992958_vamb_2394:0.000403247
NODE_1189_length_2897_cov_3.776918	nz: 0
NODE_1165_length_2959_cov_4.398416	nz: 0
NODE_1191_length_2891_cov_4.109309	nz: 0
NODE_1194_length_2877_cov_3.923813	nz: 0
NODE_1216_length_2815_cov_34.331159	nz: 5	SRS1992958_vamb_370:0.966981	SRS1992958_vamb_664:0.00162314	SRS1992958_vamb_1046:0.000530444	SRS1992958_vamb_615:0.000127695	SRS1992958_vamb_2394:0.000113721
NODE_1195_length_2874_cov_4.318907	nz: 0
NODE_1217_length_2805_cov_9.861091	nz: 5	SRS1992958_vamb_664:0.651963	SRS1992958_vamb_1046:0.290205	SRS1992958_vamb_615:0.0104846	SRS1992958_vamb_370:0.00654615	SRS1992958_vamb_2394:0.000152219
NODE_1179_length_2915_cov_4.100000	nz: 0
NODE_1202_length_2851_cov_2.821531	nz: 0
NODE_1147_length_3038_cov_3.831713	nz: 0
NODE_1180_length_2913_cov_2.621414	nz: 0
NODE_1220_length_2793_cov_7.963477	nz: 0
NODE_1186_length_2900_cov_3.675220	nz: 0
NODE_1221_length_2791_cov_46.906433	nz: 4	SRS1992958_vamb_2394:0.930965	SRS1992958_vamb_615:0.0689019	SRS1992958_vamb_664:6.6345e-05	SRS1992958_vamb_370:6.59107e-05
NODE_1223_length_2787_cov_6.599561	nz: 0
NODE_1124_length_3113_cov_3.354153	nz: 0
NODE_1224_length_2783_cov_120.499267	nz: 5	SRS1992958_vamb_664:0.995306	SRS1992958_vamb_370:0.00131909	SRS1992958_vamb_1046:0.00128325	SRS1992958_vamb_615:0.00113809	SRS1992958_vamb_2394:0.000304389
NODE_1187_length_2898_cov_21.417517	nz: 0
NODE_1158_length_2977_cov_3.169747	nz: 0
NODE_1176_length_2943_cov_3.237188	nz: 0
NODE_1226_length_2779_cov_4.367107	nz: 0
NODE_1125_length_3111_cov_2.790249	nz: 0
NODE_1164_length_2964_cov_3.225851	nz: 0
NODE_1215_length_2818_cov_5.109663	nz: 0
NODE_1228_length_2766_cov_3.026190	nz: 0
NODE_1190_length_2895_cov_3.561268	nz: 0
NODE_1229_length_2765_cov_746.664945	nz: 5	SRS1992958_vamb_664:0.868879	SRS1992958_vamb_1046:0.0489181	SRS1992958_vamb_615:0.0410233	SRS1992958_vamb_370:0.0190527	SRS1992958_vamb_2394:0.00053446
NODE_1188_length_2898_cov_2.684840	nz: 0
NODE_1156_length_2986_cov_3.177755	nz: 0
NODE_1211_length_2826_cov_4.000000	nz: 0
NODE_1157_length_2985_cov_3.260068	nz: 5	SRS1992958_vamb_2394:0.309031	SRS1992958_vamb_370:0.250154	SRS1992958_vamb_664:0.229402	SRS1992958_vamb_615:0.21018	SRS1992958_vamb_1046:0.000161227
NODE_1213_length_2820_cov_3.017722	nz: 0
NODE_1169_length_2949_cov_3.209744	nz: 0
NODE_1197_length_2871_cov_3.813210	nz: 0
NODE_1234_length_2750_cov_3.590353	nz: 0
NODE_1236_length_2749_cov_4.863029	nz: 0
NODE_1237_length_2742_cov_5.294753	nz: 0
NODE_1238_length_2737_cov_3.146160	nz: 0
NODE_1219_length_2797_cov_4.344274	nz: 0
NODE_1199_length_2861_cov_4.851746	nz: 0
NODE_1204_length_2846_cov_3.423146	nz: 0
NODE_1203_length_2849_cov_3.983536	nz: 0
NODE_1241_length_2726_cov_5.553725	nz: 0
NODE_1201_length_2854_cov_3.763130	nz: 0
NODE_1225_length_2780_cov_3.536147	nz: 0
NODE_1206_length_2844_cov_2.791682	nz: 0
NODE_1245_length_2712_cov_105.314264	nz: 1	SRS1992958_vamb_664:1
NODE_1246_length_2712_cov_4.470079	nz: 0
NODE_1232_length_2763_cov_3.014771	nz: 0
NODE_1231_length_2764_cov_3.019195	nz: 0
NODE_1214_length_2819_cov_3.959841	nz: 0
NODE_1230_length_2764_cov_3.932447	nz: 0
NODE_1254_length_2696_cov_135.435062	nz: 5	SRS1992958_vamb_664:0.983343	SRS1992958_vamb_370:0.00862503	SRS1992958_vamb_2394:0.00407384	SRS1992958_vamb_615:0.00306986	SRS1992958_vamb_1046:0.000577004
NODE_1212_length_2823_cov_3.283237	nz: 0
NODE_1257_length_2682_cov_4.616292	nz: 0
NODE_1258_length_2679_cov_126.649771	nz: 3	SRS1992958_vamb_664:0.999988	SRS1992958_vamb_1046:4.84149e-06	SRS1992958_vamb_370:1.42731e-06
NODE_1260_length_2678_cov_252.786885	nz: 5	SRS1992958_vamb_664:0.990083	SRS1992958_vamb_370:0.00521701	SRS1992958_vamb_615:0.00156825	SRS1992958_vamb_1046:0.00149484	SRS1992958_vamb_2394:0.000997069
NODE_1166_length_2958_cov_3.086807	nz: 0
NODE_1295_length_2601_cov_4.481540	nz: 0
NODE_1196_length_2874_cov_3.142604	nz: 0
NODE_1240_length_2734_cov_3.203434	nz: 0
NODE_1262_length_2669_cov_125.884086	nz: 5	SRS1992958_vamb_664:0.46337	SRS1992958_vamb_1046:0.320639	SRS1992958_vamb_615:0.0928196	SRS1992958_vamb_370:0.0813314	SRS1992958_vamb_2394:0.00095554
NODE_1250_length_2708_cov_4.309838	nz: 0
NODE_1242_length_2726_cov_4.337327	nz: 0
NODE_1265_length_2658_cov_108.819823	nz: 5	SRS1992958_vamb_664:0.999874	SRS1992958_vamb_370:0.000102182	SRS1992958_vamb_2394:9.98807e-06	SRS1992958_vamb_615:9.13704e-06	SRS1992958_vamb_1046:2.11155e-06
NODE_1208_length_2840_cov_3.636266	nz: 0
NODE_1267_length_2656_cov_99.103422	nz: 5	SRS1992958_vamb_664:0.485513	SRS1992958_vamb_615:0.203527	SRS1992958_vamb_1046:0.168809	SRS1992958_vamb_370:0.0917678	SRS1992958_vamb_2394:0.00186947
NODE_1249_length_2709_cov_4.230219	nz: 0
NODE_1269_length_2652_cov_164.460916	nz: 5	SRS1992958_vamb_664:0.996701	SRS1992958_vamb_1046:0.00107962	SRS1992958_vamb_615:0.000725786	SRS1992958_vamb_370:0.000687941	SRS1992958_vamb_2394:0.00012777
NODE_1244_length_2717_cov_3.792637	nz: 0
NODE_1271_length_2651_cov_57.306240	nz: 0
NODE_1227_length_2778_cov_3.304076	nz: 0
NODE_1247_length_2710_cov_3.459510	nz: 0
NODE_1248_length_2709_cov_4.856443	nz: 0
NODE_1251_length_2707_cov_4.523756	nz: 0
NODE_1210_length_2836_cov_3.355987	nz: 0
NODE_1268_length_2654_cov_42.070027	nz: 4	SRS1992958_vamb_615:0.746228	SRS1992958_vamb_2394:0.248689	SRS1992958_vamb_664:0.00255932	SRS1992958_vamb_370:0.0025145
NODE_1280_length_2635_cov_165.810465	nz: 5	SRS1992958_vamb_664:0.997863	SRS1992958_vamb_1046:0.00108477	SRS1992958_vamb_615:0.000463585	SRS1992958_vamb_370:0.000282219	SRS1992958_vamb_2394:3.07973e-05
NODE_1253_length_2699_cov_3.197428	nz: 0
NODE_1282_length_2632_cov_4.393869	nz: 0
NODE_1281_length_2632_cov_49.387660	nz: 5	SRS1992958_vamb_664:0.995965	SRS1992958_vamb_1046:0.003096	SRS1992958_vamb_615:0.000227081	SRS1992958_vamb_370:0.000205896	SRS1992958_vamb_2394:2.57022e-05
NODE_1283_length_2629_cov_4.391997	nz: 0
NODE_1255_length_2691_cov_4.204856	nz: 0
NODE_1233_length_2755_cov_3.177778	nz: 0
NODE_1284_length_2625_cov_5.335798	nz: 0
NODE_1235_length_2750_cov_3.284230	nz: 0
NODE_1222_length_2788_cov_3.423710	nz: 0
NODE_1261_length_2671_cov_3.872324	nz: 0
NODE_1293_length_2603_cov_30.945055	nz: 0
NODE_1252_length_2706_cov_3.146360	nz: 0
NODE_1296_length_2600_cov_170.084086	nz: 5	SRS1992958_vamb_664:0.97504	SRS1992958_vamb_370:0.0113124	SRS1992958_vamb_615:0.00486897	SRS1992958_vamb_1046:0.00434631	SRS1992958_vamb_2394:0.00295182
NODE_1198_length_2864_cov_2.756497	nz: 0
NODE_1297_length_2598_cov_46.800629	nz: 0
NODE_1205_length_2845_cov_2.851971	nz: 0
NODE_1299_length_2594_cov_4.265459	nz: 0
NODE_1266_length_2657_cov_3.602229	nz: 0
NODE_1243_length_2721_cov_3.056264	nz: 0
NODE_1218_length_2802_cov_3.024026	nz: 0
NODE_1274_length_2642_cov_3.840742	nz: 0
NODE_1308_length_2574_cov_238.330687	nz: 5	SRS1992958_vamb_664:0.996525	SRS1992958_vamb_1046:0.00105524	SRS1992958_vamb_615:0.000900015	SRS1992958_vamb_370:0.000575988	SRS1992958_vamb_2394:7.74215e-05
NODE_1285_length_2622_cov_3.880405	nz: 0
NODE_1290_length_2611_cov_3.806338	nz: 0
