NODE_67_length_55934_cov_19.511283	SRS1992958_vamb_370
NODE_68_length_55750_cov_26.076650	SRS1992958_vamb_370
NODE_70_length_55282_cov_113.336267	SRS1992958_vamb_664
NODE_69_length_55452_cov_40.575753	SRS1992958_vamb_2394
NODE_71_length_54476_cov_102.395362	SRS1992958_vamb_664
NODE_72_length_53795_cov_103.365519	SRS1992958_vamb_664
NODE_73_length_52990_cov_104.232946	SRS1992958_vamb_664
NODE_74_length_51532_cov_114.270665	SRS1992958_vamb_664
NODE_75_length_50716_cov_141.226920	SRS1992958_vamb_664
NODE_76_length_49995_cov_98.062615	SRS1992958_vamb_664
NODE_77_length_49697_cov_94.755590	SRS1992958_vamb_664
NODE_78_length_49559_cov_244.592437	SRS1992958_vamb_2394
NODE_79_length_49052_cov_135.224646	SRS1992958_vamb_664
NODE_80_length_48219_cov_154.648659	SRS1992958_vamb_664
NODE_82_length_47992_cov_105.469992	SRS1992958_vamb_664
NODE_84_length_47452_cov_116.138743	SRS1992958_vamb_664
NODE_85_length_47345_cov_145.441616	SRS1992958_vamb_664
NODE_86_length_47189_cov_115.428099	SRS1992958_vamb_664
NODE_83_length_47750_cov_106.292609	SRS1992958_vamb_664
NODE_87_length_46421_cov_26.889100	SRS1992958_vamb_370
NODE_88_length_46386_cov_67.800932	SRS1992958_vamb_2394
NODE_90_length_45778_cov_118.512106	SRS1992958_vamb_664
NODE_91_length_45628_cov_160.841705	SRS1992958_vamb_664
NODE_93_length_45003_cov_119.501224	SRS1992958_vamb_664
NODE_94_length_44990_cov_159.224636	SRS1992958_vamb_664
NODE_96_length_43905_cov_74.824675	SRS1992958_vamb_2394
NODE_97_length_43733_cov_100.448510	SRS1992958_vamb_664
NODE_95_length_43954_cov_42.213536	SRS1992958_vamb_2394
NODE_98_length_43502_cov_96.915115	SRS1992958_vamb_664
NODE_99_length_43418_cov_240.503678	SRS1992958_vamb_2394
NODE_100_length_42929_cov_181.712693	SRS1992958_vamb_664
NODE_101_length_42183_cov_152.197375	SRS1992958_vamb_664
NODE_102_length_40716_cov_137.400310	SRS1992958_vamb_664
NODE_103_length_40686_cov_132.849942	SRS1992958_vamb_664
NODE_104_length_40564_cov_46.597497	SRS1992958_vamb_2394
NODE_105_length_40502_cov_208.164487	SRS1992958_vamb_664
NODE_106_length_39961_cov_116.736681	SRS1992958_vamb_664
NODE_107_length_39675_cov_115.542479	SRS1992958_vamb_664
NODE_109_length_39248_cov_117.654045	SRS1992958_vamb_664
NODE_108_length_39564_cov_99.678605	SRS1992958_vamb_664
NODE_110_length_38928_cov_126.626810	SRS1992958_vamb_664
NODE_111_length_38923_cov_185.553103	SRS1992958_vamb_664
NODE_112_length_38785_cov_31.788639	SRS1992958_vamb_370
NODE_113_length_38640_cov_169.012570	SRS1992958_vamb_664
NODE_114_length_38413_cov_162.890192	SRS1992958_vamb_664
NODE_115_length_38163_cov_164.093786	SRS1992958_vamb_2394
NODE_116_length_37642_cov_88.878575	SRS1992958_vamb_664
NODE_117_length_37341_cov_119.857158	SRS1992958_vamb_664
NODE_118_length_37273_cov_180.217771	SRS1992958_vamb_615
NODE_119_length_36492_cov_108.512968	SRS1992958_vamb_664
NODE_121_length_35733_cov_117.524693	SRS1992958_vamb_664
NODE_122_length_35670_cov_112.530394	SRS1992958_vamb_664
NODE_123_length_35565_cov_49.002985	SRS1992958_vamb_2394
NODE_124_length_35386_cov_53.551018	SRS1992958_vamb_2394
NODE_125_length_35321_cov_178.583962	SRS1992958_vamb_664
NODE_126_length_35160_cov_133.464207	SRS1992958_vamb_664
NODE_120_length_35825_cov_8.840844	SRS1992958_vamb_1046
NODE_127_length_34610_cov_124.120532	SRS1992958_vamb_664
NODE_129_length_34480_cov_95.827771	SRS1992958_vamb_664
NODE_130_length_34417_cov_52.023078	SRS1992958_vamb_2394
NODE_128_length_34490_cov_110.108639	SRS1992958_vamb_664
NODE_131_length_34296_cov_138.356415	SRS1992958_vamb_664
NODE_132_length_34087_cov_117.496973	SRS1992958_vamb_664
NODE_134_length_33906_cov_138.545863	SRS1992958_vamb_664
NODE_135_length_33740_cov_160.472376	SRS1992958_vamb_664
NODE_133_length_33988_cov_114.063537	SRS1992958_vamb_664
NODE_136_length_33165_cov_134.644699	SRS1992958_vamb_664
NODE_137_length_33133_cov_107.348631	SRS1992958_vamb_664
NODE_138_length_33107_cov_118.178507	SRS1992958_vamb_664
NODE_139_length_32927_cov_110.538969	SRS1992958_vamb_664
NODE_140_length_32114_cov_178.617206	SRS1992958_vamb_664
NODE_141_length_31938_cov_119.925666	SRS1992958_vamb_664
NODE_142_length_31815_cov_101.281108	SRS1992958_vamb_664
NODE_143_length_31622_cov_130.090633	SRS1992958_vamb_664
NODE_144_length_31334_cov_33.580262	SRS1992958_vamb_370
NODE_145_length_31018_cov_108.280981	SRS1992958_vamb_664
NODE_146_length_30942_cov_168.552368	SRS1992958_vamb_664
NODE_147_length_30205_cov_258.293300	SRS1992958_vamb_664
NODE_148_length_30169_cov_64.055688	SRS1992958_vamb_2394
NODE_149_length_29951_cov_150.369782	SRS1992958_vamb_664
NODE_150_length_29730_cov_124.919124	SRS1992958_vamb_664
NODE_151_length_29719_cov_183.967638	SRS1992958_vamb_664
NODE_152_length_29490_cov_226.607474	SRS1992958_vamb_664
NODE_153_length_29296_cov_51.424883	SRS1992958_vamb_2394
NODE_154_length_29092_cov_33.179288	SRS1992958_vamb_2394
NODE_155_length_28532_cov_99.008147	SRS1992958_vamb_664
NODE_156_length_28494_cov_176.266149	SRS1992958_vamb_664
NODE_157_length_28384_cov_171.065834	SRS1992958_vamb_664
NODE_158_length_28034_cov_184.408449	SRS1992958_vamb_664
NODE_159_length_27985_cov_186.209273	SRS1992958_vamb_664
NODE_160_length_27645_cov_159.126531	SRS1992958_vamb_664
NODE_161_length_27187_cov_155.791132	SRS1992958_vamb_664
NODE_162_length_27156_cov_278.758016	SRS1992958_vamb_664
NODE_163_length_26953_cov_33.627519	SRS1992958_vamb_370
NODE_164_length_26800_cov_62.544999	SRS1992958_vamb_2394
NODE_165_length_26799_cov_126.814426	SRS1992958_vamb_664
NODE_166_length_26483_cov_142.873581	SRS1992958_vamb_664
NODE_167_length_26347_cov_186.732694	SRS1992958_vamb_664
NODE_168_length_26251_cov_117.545809	SRS1992958_vamb_664
NODE_170_length_26204_cov_40.632185	SRS1992958_vamb_2394
NODE_171_length_26130_cov_152.293384	SRS1992958_vamb_664
NODE_169_length_26231_cov_7.214586	SRS1992958_vamb_18
NODE_172_length_25566_cov_131.208106	SRS1992958_vamb_664
NODE_173_length_25376_cov_98.815489	SRS1992958_vamb_664
NODE_174_length_24844_cov_105.191779	SRS1992958_vamb_664
NODE_175_length_24709_cov_118.989697	SRS1992958_vamb_664
NODE_177_length_24533_cov_116.642454	SRS1992958_vamb_664
NODE_178_length_24507_cov_144.469982	SRS1992958_vamb_664
NODE_179_length_24216_cov_146.003063	SRS1992958_vamb_664
NODE_180_length_24196_cov_121.704279	SRS1992958_vamb_664
NODE_176_length_24554_cov_5.044532	SRS1992958_vamb_18
NODE_181_length_24135_cov_77.335091	SRS1992958_vamb_664
NODE_183_length_24051_cov_205.863436	SRS1992958_vamb_664
NODE_182_length_24113_cov_4.957519	SRS1992958_vamb_18
NODE_185_length_23219_cov_157.250302	SRS1992958_vamb_664
NODE_184_length_23596_cov_4.716537	SRS1992958_vamb_18
NODE_187_length_22820_cov_130.384977	SRS1992958_vamb_664
NODE_189_length_22744_cov_141.401913	SRS1992958_vamb_664
NODE_188_length_22819_cov_143.575294	SRS1992958_vamb_664
NODE_190_length_22637_cov_111.628554	SRS1992958_vamb_664
NODE_192_length_22520_cov_170.167861	SRS1992958_vamb_664
NODE_194_length_22299_cov_132.645388	SRS1992958_vamb_664
NODE_195_length_22176_cov_107.182315	SRS1992958_vamb_664
NODE_191_length_22565_cov_4.651799	SRS1992958_vamb_18
NODE_193_length_22474_cov_4.407422	SRS1992958_vamb_18
NODE_197_length_22027_cov_85.243355	SRS1992958_vamb_664
NODE_198_length_21986_cov_118.366650	SRS1992958_vamb_664
NODE_186_length_22905_cov_74.532079	SRS1992958_vamb_615
NODE_200_length_21901_cov_143.587613	SRS1992958_vamb_664
NODE_201_length_21755_cov_55.496866	SRS1992958_vamb_2394
NODE_202_length_21736_cov_105.144597	SRS1992958_vamb_664
NODE_199_length_21972_cov_120.358261	SRS1992958_vamb_664
NODE_196_length_22072_cov_4.481355	SRS1992958_vamb_18
NODE_203_length_21569_cov_113.706563	SRS1992958_vamb_664
NODE_204_length_21488_cov_198.515327	SRS1992958_vamb_664
NODE_205_length_21455_cov_56.369907	SRS1992958_vamb_615
NODE_206_length_21356_cov_127.695930	SRS1992958_vamb_664
NODE_207_length_21342_cov_199.495561	SRS1992958_vamb_664
NODE_208_length_21065_cov_246.188101	SRS1992958_vamb_664
NODE_209_length_21031_cov_207.572225	SRS1992958_vamb_664
NODE_210_length_21026_cov_92.234085	SRS1992958_vamb_664
NODE_211_length_20977_cov_181.835341	SRS1992958_vamb_664
NODE_212_length_20952_cov_116.432981	SRS1992958_vamb_664
NODE_214_length_20870_cov_45.177901	SRS1992958_vamb_2394
NODE_215_length_20807_cov_111.163454	SRS1992958_vamb_664
NODE_216_length_20710_cov_235.606730	SRS1992958_vamb_2394
NODE_213_length_20907_cov_99.653894	SRS1992958_vamb_664
NODE_217_length_20649_cov_120.941925	SRS1992958_vamb_664
NODE_218_length_20599_cov_109.682146	SRS1992958_vamb_664
NODE_220_length_20404_cov_153.026291	SRS1992958_vamb_664
NODE_221_length_20327_cov_34.460142	SRS1992958_vamb_2394
NODE_224_length_20256_cov_113.611653	SRS1992958_vamb_664
NODE_219_length_20504_cov_8.186122	SRS1992958_vamb_18
NODE_223_length_20262_cov_7.743752	SRS1992958_vamb_18
NODE_222_length_20291_cov_4.569134	SRS1992958_vamb_18
NODE_226_length_19921_cov_101.210561	SRS1992958_vamb_664
NODE_227_length_19711_cov_141.459096	SRS1992958_vamb_664
NODE_228_length_19636_cov_109.845258	SRS1992958_vamb_664
NODE_229_length_19572_cov_200.984526	SRS1992958_vamb_664
NODE_230_length_19520_cov_77.363833	SRS1992958_vamb_664
NODE_225_length_19980_cov_4.331443	SRS1992958_vamb_18
NODE_231_length_19206_cov_109.066889	SRS1992958_vamb_664
NODE_232_length_19182_cov_79.545564	SRS1992958_vamb_664
NODE_233_length_19172_cov_88.507402	SRS1992958_vamb_664
NODE_234_length_19098_cov_23.544505	SRS1992958_vamb_370
NODE_235_length_19043_cov_111.278597	SRS1992958_vamb_664
NODE_236_length_19034_cov_78.822066	SRS1992958_vamb_664
NODE_237_length_18971_cov_124.977479	SRS1992958_vamb_664
NODE_238_length_18872_cov_248.236329	SRS1992958_vamb_615
NODE_239_length_18623_cov_108.897296	SRS1992958_vamb_664
NODE_240_length_18533_cov_138.214417	SRS1992958_vamb_664
NODE_241_length_18449_cov_108.254757	SRS1992958_vamb_664
NODE_242_length_18408_cov_138.673296	SRS1992958_vamb_664
NODE_243_length_18310_cov_120.272309	SRS1992958_vamb_664
NODE_244_length_18213_cov_170.869589	SRS1992958_vamb_664
NODE_245_length_18158_cov_216.333260	SRS1992958_vamb_664
NODE_246_length_17977_cov_154.224026	SRS1992958_vamb_664
NODE_247_length_17875_cov_4.991077	SRS1992958_vamb_18
NODE_248_length_17646_cov_153.486669	SRS1992958_vamb_664
NODE_251_length_17361_cov_5.366289	SRS1992958_vamb_18
NODE_249_length_17486_cov_187.580116	SRS1992958_vamb_664
NODE_250_length_17472_cov_37.178102	SRS1992958_vamb_2394
NODE_253_length_17317_cov_175.309118	SRS1992958_vamb_664
NODE_255_length_17302_cov_163.193483	SRS1992958_vamb_664
NODE_256_length_17169_cov_202.173542	SRS1992958_vamb_664
NODE_254_length_17309_cov_173.115683	SRS1992958_vamb_664
NODE_258_length_17006_cov_255.011917	SRS1992958_vamb_664
NODE_257_length_17044_cov_6.343928	SRS1992958_vamb_18
NODE_261_length_16818_cov_104.095090	SRS1992958_vamb_664
NODE_252_length_17322_cov_4.545318	SRS1992958_vamb_18
NODE_262_length_16615_cov_164.203563	SRS1992958_vamb_664
NODE_263_length_16599_cov_152.615812	SRS1992958_vamb_664
NODE_264_length_16561_cov_145.016418	SRS1992958_vamb_664
NODE_260_length_16835_cov_4.055900	SRS1992958_vamb_18
NODE_265_length_16399_cov_157.694934	SRS1992958_vamb_664
NODE_266_length_16349_cov_165.843869	SRS1992958_vamb_664
NODE_259_length_16916_cov_4.266592	SRS1992958_vamb_18
NODE_267_length_16318_cov_197.056017	SRS1992958_vamb_664
NODE_269_length_16245_cov_147.105744	SRS1992958_vamb_664
NODE_270_length_16235_cov_165.584116	SRS1992958_vamb_664
NODE_272_length_16075_cov_111.720911	SRS1992958_vamb_664
NODE_271_length_16101_cov_123.395114	SRS1992958_vamb_664
NODE_274_length_15935_cov_178.432683	SRS1992958_vamb_664
NODE_276_length_15848_cov_132.794846	SRS1992958_vamb_664
NODE_273_length_15972_cov_132.514293	SRS1992958_vamb_664
NODE_277_length_15812_cov_179.289395	SRS1992958_vamb_664
NODE_278_length_15792_cov_81.681642	SRS1992958_vamb_664
NODE_279_length_15775_cov_127.058079	SRS1992958_vamb_664
NODE_282_length_15636_cov_179.592517	SRS1992958_vamb_664
NODE_283_length_15550_cov_187.567086	SRS1992958_vamb_664
NODE_284_length_15528_cov_125.500808	SRS1992958_vamb_664
NODE_285_length_15457_cov_135.370082	SRS1992958_vamb_664
NODE_286_length_15448_cov_147.044761	SRS1992958_vamb_664
NODE_287_length_15400_cov_133.617595	SRS1992958_vamb_664
NODE_288_length_15305_cov_210.916656	SRS1992958_vamb_664
NODE_289_length_15108_cov_100.126553	SRS1992958_vamb_664
NODE_290_length_15051_cov_151.345025	SRS1992958_vamb_664
NODE_291_length_15045_cov_19.606805	SRS1992958_vamb_664
NODE_292_length_14992_cov_171.426257	SRS1992958_vamb_664
NODE_293_length_14900_cov_144.418457	SRS1992958_vamb_664
NODE_295_length_14752_cov_149.359393	SRS1992958_vamb_664
NODE_297_length_14369_cov_39.484840	SRS1992958_vamb_2394
NODE_298_length_14354_cov_137.998322	SRS1992958_vamb_664
NODE_299_length_14310_cov_183.132445	SRS1992958_vamb_664
NODE_301_length_14115_cov_138.726458	SRS1992958_vamb_664
NODE_303_length_14075_cov_104.154850	SRS1992958_vamb_664
NODE_304_length_14063_cov_125.906125	SRS1992958_vamb_664
NODE_305_length_14059_cov_117.646173	SRS1992958_vamb_664
NODE_306_length_14045_cov_217.595211	SRS1992958_vamb_664
NODE_307_length_14008_cov_70.222031	SRS1992958_vamb_664
NODE_310_length_13974_cov_240.332998	SRS1992958_vamb_664
NODE_311_length_13916_cov_8.897410	SRS1992958_vamb_1046
NODE_312_length_13861_cov_54.428509	SRS1992958_vamb_2394
NODE_313_length_13853_cov_7.737426	SRS1992958_vamb_664
NODE_314_length_13600_cov_133.271908	SRS1992958_vamb_664
NODE_315_length_13548_cov_134.975543	SRS1992958_vamb_664
NODE_316_length_13539_cov_128.746663	SRS1992958_vamb_664
NODE_318_length_13307_cov_187.062330	SRS1992958_vamb_664
NODE_320_length_13246_cov_155.807141	SRS1992958_vamb_664
NODE_321_length_13232_cov_38.426577	SRS1992958_vamb_2394
NODE_317_length_13492_cov_115.092059	SRS1992958_vamb_664
NODE_323_length_13181_cov_126.062319	SRS1992958_vamb_664
NODE_324_length_13178_cov_77.854225	SRS1992958_vamb_664
NODE_325_length_13161_cov_99.744087	SRS1992958_vamb_664
NODE_328_length_12905_cov_160.347782	SRS1992958_vamb_664
NODE_329_length_12870_cov_74.149980	SRS1992958_vamb_664
NODE_330_length_12842_cov_150.076562	SRS1992958_vamb_664
NODE_327_length_12913_cov_24.772204	SRS1992958_vamb_370
NODE_334_length_12485_cov_52.537651	SRS1992958_vamb_2394
NODE_337_length_12424_cov_142.198723	SRS1992958_vamb_664
NODE_339_length_12391_cov_91.771077	SRS1992958_vamb_664
NODE_340_length_12377_cov_73.608992	SRS1992958_vamb_664
NODE_341_length_12375_cov_157.624351	SRS1992958_vamb_664
NODE_342_length_12311_cov_162.795937	SRS1992958_vamb_664
NODE_336_length_12445_cov_164.367232	SRS1992958_vamb_664
NODE_343_length_12280_cov_92.692924	SRS1992958_vamb_664
NODE_345_length_12245_cov_136.411075	SRS1992958_vamb_664
NODE_346_length_12193_cov_100.924123	SRS1992958_vamb_664
NODE_351_length_11863_cov_200.140075	SRS1992958_vamb_664
NODE_352_length_11861_cov_117.607318	SRS1992958_vamb_664
NODE_353_length_11826_cov_183.875627	SRS1992958_vamb_664
NODE_354_length_11813_cov_112.929835	SRS1992958_vamb_664
NODE_358_length_11670_cov_226.266810	SRS1992958_vamb_664
NODE_348_length_11950_cov_40.056747	SRS1992958_vamb_2394
NODE_359_length_11568_cov_105.490923	SRS1992958_vamb_664
NODE_360_length_11539_cov_171.945402	SRS1992958_vamb_664
NODE_362_length_11501_cov_195.087541	SRS1992958_vamb_664
NODE_363_length_11407_cov_136.783739	SRS1992958_vamb_664
NODE_355_length_11803_cov_6.507065	SRS1992958_vamb_1046
NODE_365_length_11338_cov_179.602233	SRS1992958_vamb_664
NODE_366_length_11291_cov_109.733446	SRS1992958_vamb_664
NODE_368_length_11250_cov_179.561233	SRS1992958_vamb_664
NODE_369_length_11230_cov_130.236868	SRS1992958_vamb_664
NODE_372_length_11155_cov_122.507297	SRS1992958_vamb_664
NODE_373_length_11132_cov_162.281665	SRS1992958_vamb_664
NODE_370_length_11199_cov_7.240668	SRS1992958_vamb_664
NODE_377_length_10838_cov_170.488825	SRS1992958_vamb_664
NODE_378_length_10833_cov_154.537855	SRS1992958_vamb_664
NODE_376_length_10935_cov_182.386029	SRS1992958_vamb_664
NODE_383_length_10670_cov_65.911258	SRS1992958_vamb_664
NODE_384_length_10596_cov_185.971729	SRS1992958_vamb_664
NODE_385_length_10560_cov_133.233508	SRS1992958_vamb_664
NODE_386_length_10548_cov_109.533784	SRS1992958_vamb_664
NODE_387_length_10467_cov_126.091913	SRS1992958_vamb_664
NODE_389_length_10439_cov_46.059900	SRS1992958_vamb_615
NODE_391_length_10247_cov_49.556319	SRS1992958_vamb_2394
NODE_392_length_10200_cov_189.972696	SRS1992958_vamb_664
NODE_394_length_10154_cov_125.621052	SRS1992958_vamb_664
NODE_395_length_10143_cov_163.488699	SRS1992958_vamb_664
NODE_396_length_10135_cov_8.472817	SRS1992958_vamb_1046
NODE_397_length_10098_cov_42.878622	SRS1992958_vamb_370
NODE_400_length_10042_cov_76.268048	SRS1992958_vamb_664
NODE_403_length_9972_cov_105.872340	SRS1992958_vamb_664
NODE_404_length_9970_cov_44.839435	SRS1992958_vamb_2394
NODE_405_length_9964_cov_58.985771	SRS1992958_vamb_2394
NODE_407_length_9938_cov_144.643023	SRS1992958_vamb_664
NODE_398_length_10097_cov_299.240390	SRS1992958_vamb_664
NODE_408_length_9933_cov_186.258757	SRS1992958_vamb_664
NODE_409_length_9933_cov_147.092326	SRS1992958_vamb_664
NODE_411_length_9810_cov_86.843772	SRS1992958_vamb_664
NODE_416_length_9616_cov_249.589478	SRS1992958_vamb_664
NODE_413_length_9739_cov_110.220880	SRS1992958_vamb_664
NODE_420_length_9542_cov_125.724887	SRS1992958_vamb_664
NODE_422_length_9522_cov_124.221506	SRS1992958_vamb_664
NODE_423_length_9479_cov_37.607916	SRS1992958_vamb_2394
NODE_424_length_9475_cov_192.505096	SRS1992958_vamb_664
NODE_425_length_9421_cov_148.383408	SRS1992958_vamb_664
NODE_427_length_9389_cov_103.255625	SRS1992958_vamb_664
NODE_428_length_9372_cov_102.066438	SRS1992958_vamb_664
NODE_430_length_9327_cov_76.299827	SRS1992958_vamb_615
NODE_419_length_9548_cov_174.446645	SRS1992958_vamb_664
NODE_431_length_9249_cov_171.771590	SRS1992958_vamb_664
NODE_434_length_9167_cov_7.139047	SRS1992958_vamb_664
NODE_436_length_9159_cov_184.000220	SRS1992958_vamb_664
NODE_439_length_9070_cov_121.064115	SRS1992958_vamb_664
NODE_441_length_9057_cov_150.169074	SRS1992958_vamb_664
NODE_426_length_9407_cov_61.254170	SRS1992958_vamb_370
NODE_442_length_9012_cov_121.419560	SRS1992958_vamb_664
NODE_443_length_8970_cov_108.441167	SRS1992958_vamb_664
NODE_444_length_8935_cov_104.672297	SRS1992958_vamb_664
NODE_447_length_8910_cov_142.912592	SRS1992958_vamb_664
NODE_451_length_8818_cov_525.813192	SRS1992958_vamb_664
NODE_450_length_8821_cov_6.997490	SRS1992958_vamb_1046
NODE_453_length_8788_cov_144.077408	SRS1992958_vamb_664
NODE_454_length_8750_cov_111.256354	SRS1992958_vamb_664
NODE_445_length_8924_cov_5.273763	SRS1992958_vamb_664
NODE_449_length_8831_cov_61.516864	SRS1992958_vamb_615
NODE_457_length_8561_cov_18.895956	SRS1992958_vamb_664
NODE_463_length_8502_cov_153.888600	SRS1992958_vamb_664
NODE_465_length_8488_cov_106.104589	SRS1992958_vamb_664
NODE_466_length_8481_cov_198.074769	SRS1992958_vamb_664
NODE_468_length_8444_cov_141.972702	SRS1992958_vamb_664
NODE_469_length_8439_cov_145.697758	SRS1992958_vamb_664
NODE_462_length_8533_cov_170.626445	SRS1992958_vamb_664
NODE_471_length_8374_cov_92.658493	SRS1992958_vamb_664
NODE_474_length_8285_cov_72.730863	SRS1992958_vamb_664
NODE_475_length_8279_cov_167.966804	SRS1992958_vamb_664
NODE_476_length_8269_cov_133.754931	SRS1992958_vamb_664
NODE_477_length_8236_cov_147.602127	SRS1992958_vamb_664
NODE_479_length_8184_cov_150.432772	SRS1992958_vamb_664
NODE_480_length_8173_cov_109.518231	SRS1992958_vamb_664
NODE_481_length_8173_cov_47.490761	SRS1992958_vamb_2394
NODE_488_length_8040_cov_142.213776	SRS1992958_vamb_664
NODE_487_length_8040_cov_143.162930	SRS1992958_vamb_664
NODE_490_length_8024_cov_157.304053	SRS1992958_vamb_664
NODE_491_length_7995_cov_162.687657	SRS1992958_vamb_664
NODE_493_length_7992_cov_130.204107	SRS1992958_vamb_664
NODE_484_length_8101_cov_155.300771	SRS1992958_vamb_664
NODE_496_length_7914_cov_129.239980	SRS1992958_vamb_664
NODE_498_length_7872_cov_181.321991	SRS1992958_vamb_664
NODE_500_length_7849_cov_116.224660	SRS1992958_vamb_664
NODE_503_length_7771_cov_137.166019	SRS1992958_vamb_664
NODE_504_length_7770_cov_234.031497	SRS1992958_vamb_664
NODE_497_length_7896_cov_4.536921	SRS1992958_vamb_18
NODE_507_length_7743_cov_117.895552	SRS1992958_vamb_664
NODE_508_length_7707_cov_144.303581	SRS1992958_vamb_664
NODE_509_length_7690_cov_134.122855	SRS1992958_vamb_664
NODE_510_length_7679_cov_200.499213	SRS1992958_vamb_664
NODE_502_length_7772_cov_4.674226	SRS1992958_vamb_664
NODE_512_length_7638_cov_117.696558	SRS1992958_vamb_664
NODE_514_length_7602_cov_196.598781	SRS1992958_vamb_664
NODE_516_length_7596_cov_179.070548	SRS1992958_vamb_664
NODE_519_length_7589_cov_137.709318	SRS1992958_vamb_664
NODE_511_length_7674_cov_7.159863	SRS1992958_vamb_664
NODE_506_length_7751_cov_4.642542	SRS1992958_vamb_1046
NODE_521_length_7510_cov_204.686787	SRS1992958_vamb_664
NODE_522_length_7504_cov_204.994362	SRS1992958_vamb_664
NODE_524_length_7477_cov_19.938022	SRS1992958_vamb_370
NODE_526_length_7360_cov_27.880493	SRS1992958_vamb_370
NODE_525_length_7362_cov_8.006980	SRS1992958_vamb_664
